# stacked metamaterial geometry 
# f [Hz], L [0.001 m]
# Unitcell size lx, ly, lz = 21.5, 21.5, 149.896 at center position x = 0 y = 0 z = 0
# Definition of material properties: 
#name = FR4,type = const,Epsilon = 4.1,tand = 0.015,f0 = 10000000000,
#name = copper,type = const,Kappa = 56000000,
#name = copperRings,EpsilonPlasmaFrequency = 250000000000000,EpsilonRelaxTime = 1.6e-13,Kappa = 56000000,type = const,
#name = air,type = const,Epsilon = 1,
## layer number 1:
# rect patch made of copper lx, ly, lz = 21.5, 21.5, 0.5 at center position x = 0 y = 0 z = -0.25
# layer number 2:
# rect patch made of FR4 lx, ly, lz = 21.5, 21.5, 2 at center position x = 0 y = 0 z = -1.5
# layer number 3:
# circular rings made of copperRings at center position x = 0 y = 0 z = -2.525
# radius R1, R2=9.8, 5.1 ringwidths w1, w2=1.5, 0.5, background material air
# Re/Im parts of the scattering parameters S11 (refl.) and S21 (transm.) as a function of frequency 
# first column is frequency, second and third columns are Re/Im of S11 and S21, respectively.
# Parameters of Metamaterial are: 
1000000000.000000, -0.354737, -0.937023, -0.000000, -0.000000 
1010005265.929437, -0.402389, -0.917337, -0.000000, 0.000000 
1020010531.858873, -0.448853, -0.895141, -0.000000, 0.000000 
1030015797.788310, -0.493979, -0.870529, -0.000000, 0.000000 
1040021063.717746, -0.537624, -0.843606, -0.000000, 0.000000 
1050026329.647183, -0.579655, -0.814494, 0.000000, 0.000000 
1060031595.576619, -0.619956, -0.783334, 0.000000, 0.000000 
1070036861.506056, -0.658434, -0.750276, 0.000000, 0.000000 
1080042127.435492, -0.695026, -0.715478, 0.000000, 0.000000 
1090047393.364929, -0.729702, -0.679095, 0.000000, -0.000000 
1100052659.294365, -0.762461, -0.641263, 0.000000, -0.000000 
1110057925.223802, -0.793326, -0.602091, 0.000000, -0.000000 
1120063191.153239, -0.822329, -0.561653, 0.000000, -0.000000 
1130068457.082675, -0.849500, -0.519984, 0.000000, -0.000000 
1140073723.012112, -0.874844, -0.477082, -0.000000, -0.000000 
1150078988.941548, -0.898334, -0.432924, -0.000000, -0.000000 
1160084254.870985, -0.919895, -0.387474, -0.000000, -0.000000 
1170089520.800421, -0.939402, -0.340709, -0.000000, -0.000000 
1180094786.729858, -0.956687, -0.292636, -0.000000, 0.000000 
1190100052.659294, -0.971545, -0.243312, -0.000000, 0.000000 
1200105318.588731, -0.983756, -0.192856, -0.000000, 0.000000 
1210110584.518167, -0.993109, -0.141459, -0.000000, 0.000000 
1220115850.447604, -0.999426, -0.089380, 0.000000, 0.000000 
1230121116.377041, -1.002590, -0.036933, 0.000000, 0.000000 
1240126382.306477, -1.002561, 0.015534, 0.000000, 0.000000 
1250131648.235914, -0.999390, 0.067668, 0.000000, 0.000000 
1260136914.165350, -0.993217, 0.119145, 0.000000, 0.000000 
1270142180.094787, -0.984255, 0.169702, 0.000000, -0.000000 
1280147446.024223, -0.972765, 0.219157, 0.000000, -0.000000 
1290152711.953660, -0.959022, 0.267427, 0.000000, -0.000000 
1300157977.883096, -0.943276, 0.314520, 0.000000, -0.000000 
1310163243.812533, -0.925721, 0.360519, -0.000000, -0.000000 
1320168509.741970, -0.906473, 0.405560, -0.000000, -0.000000 
1330173775.671406, -0.885549, 0.449790, -0.000000, -0.000000 
1340179041.600842, -0.862879, 0.493333, -0.000000, -0.000000 
1350184307.530279, -0.838313, 0.536257, -0.000000, -0.000000 
1360189573.459716, -0.811652, 0.578543, -0.000000, 0.000000 
1370194839.389152, -0.782682, 0.620074, -0.000000, 0.000000 
1380200105.318589, -0.751211, 0.660630, -0.000000, 0.000000 
1390205371.248025, -0.717111, 0.699901, -0.000000, 0.000000 
1400210637.177462, -0.680345, 0.737513, 0.000000, 0.000000 
1410215903.106898, -0.640992, 0.773066, 0.000000, 0.000000 
1420221169.036335, -0.599252, 0.806175, 0.000000, 0.000000 
1430226434.965771, -0.555434, 0.836514, 0.000000, 0.000000 
1440231700.895208, -0.509930, 0.863856, 0.000000, -0.000000 
1450236966.824645, -0.463172, 0.888092, 0.000000, -0.000000 
1460242232.754081, -0.415592, 0.909242, 0.000000, -0.000000 
1470247498.683518, -0.367570, 0.927446, 0.000000, -0.000000 
1480252764.612954, -0.319398, 0.942929, 0.000000, -0.000000 
1490258030.542391, -0.271256, 0.955970, -0.000000, -0.000000 
1500263296.471827, -0.223203, 0.966848, -0.000000, -0.000000 
1510268562.401264, -0.175188, 0.975804, -0.000000, -0.000000 
1520273828.330700, -0.127072, 0.983002, -0.000000, -0.000000 
1530279094.260137, -0.078667, 0.988500, -0.000000, 0.000000 
1540284360.189574, -0.029779, 0.992243, -0.000000, 0.000000 
1550289626.119010, 0.019751, 0.994066, -0.000000, 0.000000 
1560294892.048447, 0.070005, 0.993715, -0.000000, 0.000000 
1570300157.977883, 0.120958, 0.990881, 0.000000, 0.000000 
1580305423.907320, 0.172465, 0.985240, 0.000000, 0.000000 
1590310689.836756, 0.224259, 0.976504, 0.000000, 0.000000 
1600315955.766193, 0.275969, 0.964462, 0.000000, 0.000000 
1610321221.695629, 0.327156, 0.949010, 0.000000, 0.000000 
1620326487.625066, 0.377354, 0.930178, 0.000000, -0.000000 
1630331753.554502, 0.426120, 0.908124, 0.000000, -0.000000 
1640337019.483939, 0.473078, 0.883120, 0.000000, -0.000000 
1650342285.413375, 0.517953, 0.855522, 0.000000, -0.000000 
1660347551.342812, 0.560593, 0.825722, -0.000000, -0.000000 
1670352817.272249, 0.600969, 0.794108, -0.000000, -0.000000 
