# stacked metamaterial geometry 
# f [Hz], L [0.001 m]
# Unitcell size lx, ly, lz = 14.25, 14.25, 49.9654 at center position x = 0 y = 0 z = 0
# Definition of material properties: 
#name =FR4,type =const,Epsilon =4.4,tand =0.02,f0 =10000000000,
#name =copper,type =const,Kappa =56000000,
#name =rectangles,Kappa =56000000,type =const,
#name =air,type =const,Epsilon =1,
#name =chipresistor1,Kappa =77.4194,type =const,
#name =chipresistor2,Kappa =800,type =const,
## layer number 1:
# rect patch made of copper. lx, ly, lz = 14.25, 14.25, 0.5 at center position x = 0 y = 0 z = -0.25
# background material (if any) is air
# layer number 2:
# rect patch made of FR4. lx, ly, lz = 14.25, 14.25, 3.2 at center position x = 0 y = 0 z = -2.1
# background material (if any) is air
# layer number 3:
# broadband chipresonator absorber made of rectangles at center position x = 0 y = 0 z = -3.725
# Re/Im parts of the scattering parameters S11 (refl.) and S21 (transm.) as a function of frequency 
# first column is frequency, second and third columns are Re/Im of S11 and S21, respectively.
# Parameters of Metamaterial are: 
3000000000.000000, 0.691648, -0.682342, -0.332538, -1.142659 
3010008340.283570, 0.681906, -0.691741, -0.340804, -1.141442 
3020016680.567139, 0.671982, -0.701007, -0.349050, -1.140180 
3030025020.850709, 0.661878, -0.710127, -0.357279, -1.138879 
3040033361.134279, 0.651599, -0.719090, -0.365497, -1.137544 
3050041701.417848, 0.641150, -0.727886, -0.373709, -1.136180 
3060050041.701418, 0.630539, -0.736503, -0.381922, -1.134789 
3070058381.984987, 0.619776, -0.744934, -0.390143, -1.133372 
3080066722.268557, 0.608870, -0.753172, -0.398381, -1.131929 
3090075062.552127, 0.597834, -0.761212, -0.406641, -1.130456 
3100083402.835696, 0.586678, -0.769052, -0.414930, -1.128952 
3110091743.119266, 0.575413, -0.776689, -0.423254, -1.127409 
3120100083.402836, 0.564050, -0.784125, -0.431617, -1.125824 
3130108423.686405, 0.552599, -0.791362, -0.440022, -1.124187 
3140116763.969975, 0.541069, -0.798403, -0.448472, -1.122493 
3150125104.253545, 0.529468, -0.805253, -0.456967, -1.120733 
3160133444.537114, 0.517802, -0.811917, -0.465504, -1.118899 
3170141784.820684, 0.506075, -0.818403, -0.474081, -1.116985 
3180150125.104254, 0.494292, -0.824715, -0.482695, -1.114983 
3190158465.387823, 0.482454, -0.830862, -0.491339, -1.112888 
3200166805.671393, 0.470561, -0.836848, -0.500008, -1.110695 
3210175145.954962, 0.458611, -0.842679, -0.508694, -1.108401 
3220183486.238532, 0.446603, -0.848359, -0.517390, -1.106004 
3230191826.522102, 0.434533, -0.853891, -0.526088, -1.103504 
3240200166.805671, 0.422396, -0.859279, -0.534781, -1.100902 
3250208507.089241, 0.410189, -0.864521, -0.543462, -1.098200 
3260216847.372811, 0.397906, -0.869618, -0.552124, -1.095403 
3270225187.656380, 0.385543, -0.874567, -0.560764, -1.092514 
3280233527.939950, 0.373097, -0.879364, -0.569377, -1.089540 
3290241868.223520, 0.360563, -0.884005, -0.577960, -1.086487 
3300250208.507089, 0.347938, -0.888485, -0.586512, -1.083361 
3310258548.790659, 0.335223, -0.892795, -0.595034, -1.080169 
3320266889.074228, 0.322416, -0.896930, -0.603528, -1.076915 
3330275229.357798, 0.309518, -0.900881, -0.611995, -1.073607 
3340283569.641368, 0.296532, -0.904641, -0.620441, -1.070247 
3350291909.924937, 0.283461, -0.908201, -0.628869, -1.066840 
3360300250.208507, 0.270311, -0.911556, -0.637286, -1.063387 
3370308590.492077, 0.257087, -0.914698, -0.645697, -1.059889 
3380316930.775646, 0.243797, -0.917621, -0.654109, -1.056346 
3390325271.059216, 0.230449, -0.920322, -0.662526, -1.052756 
3400333611.342786, 0.217051, -0.922795, -0.670953, -1.049115 
3410341951.626355, 0.203612, -0.925040, -0.679397, -1.045419 
3420350291.909925, 0.190141, -0.927054, -0.687859, -1.041663 
3430358632.193495, 0.176648, -0.928837, -0.696342, -1.037840 
3440366972.477064, 0.163140, -0.930391, -0.704847, -1.033945 
3450375312.760634, 0.149627, -0.931718, -0.713374, -1.029971 
3460383653.044204, 0.136116, -0.932821, -0.721921, -1.025911 
3470391993.327773, 0.122614, -0.933705, -0.730486, -1.021758 
3480400333.611343, 0.109126, -0.934373, -0.739064, -1.017508 
3490408673.894912, 0.095658, -0.934831, -0.747651, -1.013155 
3500417014.178482, 0.082212, -0.935083, -0.756240, -1.008695 
3510425354.462052, 0.068793, -0.935136, -0.764825, -1.004126 
3520433694.745621, 0.055400, -0.934995, -0.773400, -0.999446 
3530442035.029191, 0.042036, -0.934663, -0.781957, -0.994655 
3540450375.312760, 0.028699, -0.934145, -0.790490, -0.989753 
3550458715.596330, 0.015390, -0.933444, -0.798992, -0.984744 
3560467055.879900, 0.002105, -0.932563, -0.807459, -0.979631 
3570475396.163469, -0.011155, -0.931503, -0.815884, -0.974417 
3580483736.447039, -0.024394, -0.930265, -0.824264, -0.969107 
3590492076.730609, -0.037613, -0.928848, -0.832597, -0.963707 
3600500417.014178, -0.050815, -0.927251, -0.840882, -0.958223 
3610508757.297748, -0.063999, -0.925472, -0.849117, -0.952659 
3620517097.581318, -0.077166, -0.923507, -0.857305, -0.947021 
3630525437.864887, -0.090318, -0.921354, -0.865447, -0.941314 
3640533778.148457, -0.103452, -0.919007, -0.873546, -0.935541 
3650542118.432027, -0.116566, -0.916463, -0.881606, -0.929705 
3660550458.715596, -0.129658, -0.913716, -0.889631, -0.923808 
3670558798.999166, -0.142724, -0.910764, -0.897626, -0.917852 
3680567139.282736, -0.155759, -0.907600, -0.905595, -0.911835 
